PaacJones escreveu uma avaliação a dez de 2018;Surpreendente;Em Portugal nunca tinha visto algo assim. Um museu em cima de uma escavação, devidamente preservada e na qual podemos ver os pormenores por cima, através de uma plataforma de vidro e vigas de aço. Além disso podemos também observar outros objectos, admiráveis e valiosos, que,…;3
Yuri_Capi escreveu uma avaliação a set de 2018;Vale a visita.;Museu muito bem organizado mas um pouco sujo em seu interior devido à dejectos de pombos. Um imenso painel explica o que está sobre seus pés, perfeitamente visível através do piso de vidro.;3
peleja2018 escreveu uma avaliação a jul de 2018;Um espaço com história;Um espaço que merece a visita, um local cheio de história e muitas estórias. Um espaço agradável e para um passeio em família.;3
Luis Martins escreveu uma avaliação a abr de 2018;Vale a visita;Um museu com uma única sala onde se anda em cima duma estrutura de vidro, podendo observar umas ruínas romanas por debaixo. Estando em Beja não deve deixar de visitar;3
Baja78 escreveu uma avaliação a fev de 2018;Os Romanos;Excelente centro, onde foi possível passear por cima das ruínas romanos devido à estrutura em vidro lá presente. Vale mesmo a pena passar por lá. A funcionária Fernanda foi excelente pois explicou com detalhe o que ali estava. Muito bom.;3
Maria R escreveu uma avaliação a out de 2017;Uma manhã por beja;Uma manhã por beja divertida em familia. As pequenas adoraram, 5 e 10 anos. Fica perto do restaurante vovo Joaquina onde pode degustar um dos deliciosos pratos e passear pelo centro de beja;3
AFCP76 escreveu uma avaliação a set de 2017;Muito bom;Uma visita super interessante, muito bem concebido e pensado, mas deveriam haver mais explicações, pelo menos numerar as áreas referidas de forma a ser mais fácil localizar na planta disponível.;3
Orlando R escreveu uma avaliação a ago de 2017;Beja Romana;Uma visita à cidade romana sob os pés dos visitantes que vala a pena conhecer para sentir a História.;3
ISABEL2014735 escreveu uma avaliação a jun de 2017;Interessante;Muito interessada, sobre termas romanas. Bem organizado. Atendimento muito simpático e profissional. Recomendo;3
Ana Paula Franc... F escreveu uma avaliação a mai de 2017;Magnífico Museo.;Um excelente espaço e muito interessante que nos conta os nossos antepassados, magníficos vestígios romanos , magníficas peças arqueológicas da idade do ferro, que nos fazem reviver a história desta interessante cidade. Bem conservado e as escavações encontram-se de baixo de um…;3
Clara R escreveu uma avaliação a mai de 2017;Bem concebido;Foi uma agradável surpresa andar "literalmente" sobre a nossa história. Localização excelente. Gratuito.;3
Daniel L escreveu uma avaliação a mai de 2017;Caminhar sobre ruinas;Espaço bem pensado e até com alguma vertigem, onde se caminha sobre as ruínas de uma Beja da idade do ferro, ou do império romano. Nas paredes a história e o contexto acompanhados de artefactos e utensílios antigos. Aprende-se muito.;3
António Correia escreveu uma avaliação a abr de 2017;Surpreendente;Recolha museológica muito interessante implantada em local onde foram encontrados e escavados vestigios romanos e outros. O material exposto está muito bem datado e explicado, mesmo para um não perito. Vale bem a pena fazer uma visita.;3
AlexandraLima escreveu uma avaliação a abr de 2017;Tesouro escondido!;Localizado na Rua do Sembrano, o espaço está bem idealizado, para se poder observar o que foi descoberto aquando da escavação para a construção duma habitação particular! Que outros tesouros estarão escondidos pela cidade!;3
Maria R escreveu uma avaliação a abr de 2017;Uma surpresa inesperada ao passear pela cidade;Espaço museológico pequeno mas agradável. Reúne vestígios de Beja em séculos passados vistos de cima para baixo através do piso em vidro. Entrada gratuita. No Verão o espaço será bom para fugir à temperatura elevada. Falta de artigos (recordações) para venda.;3
Cellesvaz escreveu uma avaliação a nov de 2016;PAx Julia;Com este museu, podemos ter um pequeno vislumbre do que foi a cidade=) A entrada é gratuita e podemos caminhar por cima das ruinas! Espectacular;3
Elizabete M escreveu uma avaliação a out de 2016;Um pouco de história...;Visitámos esta atração em família durante a visita á Cidade de Beja. Foi realmente uma agradável surpresa podermos visitar com as nossas crianças esta linda exposição e de forma gratuita!!! Muito enriquecedor!;3
Pedro Marques escreveu uma avaliação a ago de 2016;Vestígios arqueológicos daquilo que foi a cidade de Beja;Como o próprio nome indica, este é um espaço museológico que reúne alguns vestígios daquilo que foi a cidade de Beja na antiguidade. A maior parte da exposição está por baixo dos nossos pés, visível através de um passadiço de vidro – é necessário colocar uma proteção no calçado.…;3
José F escreveu uma avaliação a ago de 2016;Interessante;O que fizeram aqui foi muito bem feito. Um chao todo ele em vidro onde podemos andar e apreciar tudo o que ali está e que merece ser visitado. Tem expositores com os achados das escavações. Nota positiva para a obra, o valor histórico e o facto de nao se pagar. Menos positivo,…;3
Isabel T escreveu uma avaliação a jul de 2016;Muito interssante;O acolhimento foi muito bom, tem praticamente toda a informação necessária, falta apenas informação no chão sobre as zonas das ruínas que estamos a "pisar".;3
carlosf350 escreveu uma avaliação a jun de 2016;Elemento arquitetónico importante para a visualização de infra-estruturas de civilizações anteriores;Elemento arquitectónico importante para a visualização de infra-estruturas de civilizações anteriores. O espólio de artefactos encontrados em Alqueva merecem o destaque.;3
Cristina F escreveu uma avaliação a mai de 2016;Museu a visitar;Museu a visitar em Beja. Espaço de museu com ruínas romanas da antiga cidade romana Pax Julia sob chão de vidro. Agora com uma exposição temporária com peças desde os tempos mais primordiais passando pelos romanos e época medieval encontradas nas obras do Alqueva.;3
Trocato escreveu uma avaliação a mai de 2016;A criança adorou;É um espaço que infelizmente passa bastante despercebido mas que é muito interessante. As ruínas são vistas de uma perspectiva completamente diferente que a criança adorou!!!;3
MariaNunes2016 escreveu uma avaliação a mai de 2016;Viagem no tempo;Neste espaço encontra vestígios desde a Idade do Ferro até à Idade média, podendo apreciar a diversidade de influências que esta esta cidade sofreu ao longo dos séculos. O espaço é fabuloso pela solução encontrada para a observação das ruínas e dos vestígios arqueológicos. A não…;3
alentejana2016 escreveu uma avaliação a mar de 2016;Não passes sem entrar...;Neste núcleo museológico ou museu do sítio, é interessante ver as ruinas de construções romanas que nos levam a imaginar como viviam os povos desse tempo.Com a recolha de utensílios de utilidade variada encontrados em diversos pontos da cidade dão a este espaço um valor…;3
Susana G escreveu uma avaliação a fev de 2016;Núcleo museológico do Sembrano;Interessantíssimo. Vale a pena visitar. Andamos sobre ruínas...num espesso vidro que deixa ver um legado, que felizmente foi conservado.;3
130Ana escreveu uma avaliação a jan de 2016;Muito interessante.;Bom local para conhecer a história de Beja e suas ocupações. É possível caminha sobre vidros que deixam expostos as ruínas de um templo Romano.;3
Walter_Moura escreveu uma avaliação a nov de 2015;Ruínas romanas vista sob o chão de vidro;Vale a pena visitar este local, muito próximo ao Museu Regional D. Leonor. Trata-se das ruínas de uma terma romana, que seria a princípio particular e mais tarde foi tornada pública. Tudo é visto sob o piso de vidro, com boas explicações e plantas-baixas que permitem entender…;3
Helder R escreveu uma avaliação a out de 2015;Pequena viagem desde a Pré-História à Época Contemporânea;O Núcleo Museológico da Rua do Sembrano integra um conjunto de estruturas arqueológicas que permitem, apesar de se tratar de uma área restrita no conjunto da estrutura urbana de Beja, entrever alguns momentos da história desta cidade e o modo como o espaço aqui foi evoluindo.;3
Luisvi00 escreveu uma avaliação a out de 2015;Espaço bem concebido e muito interessante na contextualização hihstórica da cidade de Beja;Possibilidade de visitar ruínas num espaço criado para o visitante estar envolto na história. Aproveite e faça perguntas aos funcionários que parecem estar ansiosos para responder-lhe...;3
EPILIF escreveu uma avaliação a set de 2015;Museu;É um espaço muito bem conseguido e bem localizado. A exposição é muito boa, tem expostos vários artefactos de quase todas as épocas de ocupação humana na zona envolvente de Beja.;3
Paulopaxeco escreveu uma avaliação a ago de 2015;Um exemplo de arquelógico;Um excelente espaço arqueológico referente a Pax Júlia e gratuito, vale bem a pena visitar este local;3
Daniel P escreveu uma avaliação a ago de 2015;A gema de Beja;Algo escondido pelo meio das ruas de Beja, este nucleo museologico tem na sua entrada um grande painel artistico bastante interessante, mas o verdadeiro segredo está dentro. Coloque os protectores de sapato porque vai andar suspenso em vidro , a olhar para baixo e ver história…;3
Amável S escreveu uma avaliação a dez de 2014;Ruinas e espólio lindíssimos;Aqui encontra-se além de ruinas do tempo do bronze e ferro, ruinas romanas do que foi outrora um complexo termal.e tudo debaixo dos nossos pés.contém também um lindissimo espólio dividido e organizado ao longo dos tempos desde a idade do bronze até à era moderna.;3
Claudiadepaula escreveu uma avaliação a nov de 2014;Incrível;Inaugurado em 2008, o acervo deste museu está sob os pés, debaixo de um piso de vidro. São utensílios da Idade do Ferro! Entrada grátis!!!!;3
Custodia M escreveu uma avaliação a out de 2014;Gostei de tudo;A proximidade do hotel ao centro da cidade, proximidade de monumentos e universidades, restauranhtes, bares;3
ElianeGenofre escreveu uma avaliação a mai de 2014;Impressionante!;Tem que ver. É um museu, apenas uma sala, com o chāo de vidro. De cima podemos ver vestígios de construçöes desde a pré-história até a Época contemporânea. Gente, estamos falando de 3.000 anos A.C. Chocante! muito interessante.;3
flj3 escreveu uma avaliação a abr de 2019;Museu Impressionante;Vale a pena o esforço para entender o significado dos restos dos antigos prédios embaixo do piso de vidro - peça o folheto dando uma tradução em inglês das placas de exibição - mas os reflexos do vidro e o alto nível geral de iluminação no prédio fizeram É difícil de apreciar.…;3
Sherif S escreveu uma avaliação a jul de 2018;Museu gratuito mas nada Escrito em inglês;Este museu foi classificado como um dos lugares de topo para ir se você estiver visitando Beja. O museu é gratuita e é muito legal porque sob o museu são antigas ruínas romanas e mostrar o layout de uma casa romana. A única desvantagem é que tudo o que está escrito em…;3
Patrick B escreveu uma avaliação a jun de 2018;Pequeno mas excelente Antigas peças Paleoithic;O piso apresenta ruínas romanas abaixo - algumas paredes intersting, Wells, e arcos. Os monitores mostrar peças, um par de ferramentas de pedra datado de cerca de 1 milhões de anos atrás! Vale a pena uma parada rápida.;3
filipags escreveu uma avaliação a jun de 2018;História Local;Curta, mas maravilhoso para caminhar e ver as ruínas abaixo. Também o mural explica muito e é ótimo para ser entre história.;3
lynne b escreveu uma avaliação a jan de 2014;Um pouco de Roman Pax Julia;Uma boa maneira de manter vivo Romano Beja (sob um chão de vidro). As declarações escritas foram bons e há um monitor mais sobre Outeira do Circo, uma idade pagamento atrasado de bronze perto Mombeja a oeste de norte de Beja.;3
Coimbrinha2017 escreveu uma avaliação a set de 2018;Igreja principal da cidade;Bonitas escadarias, largo bem conservado, com bancos para descansar, algumas lojas de artesanato. Pena que a igreja estivesse fechada, porque seria agradavel visitar.;4
Elisabete J escreveu uma avaliação a jan de 2018;"Uma Igreja Diferente!";Observada do exterior logo notamos a diferença: toda branca,integrada no chamado"gótico-alentejano". No seu interior verificamos a existência do estilo barroco e de uma extraordinária "Árvore de Jessé".É uma das igrejas mais antigas de Beja e um local de visita obrigatória.;4
MariaNunes2016 escreveu uma avaliação a mai de 2016;Barroco no Alentejo;Visite esta imponente igreja no centro de Beja. Foi restaurada, conferindo de novo a dignidade que o edifício merecia.;4
Aurélio Marcos P escreveu uma avaliação a abr de 2016;igreja de Santa Maria "Única";A igreja de Santa Maria é única com os seus fresco e o órgão a marcarem os pontos de maior interesse;4
Helder R escreveu uma avaliação a out de 2015;Casamento de estilos.;Destaco a torre cristã germinada com o minarete muçulmano. Espaço bem conservado e rico. Aconselho vivamente!;4
Lucastuti escreveu uma avaliação a nov de 2014;Imperdível;Construída no séc. 14, esta igreja teve a capela-mor feita por um artesão local...obra maravulhosa! Observe também as paredes azulejadas, o púlpito e o altar em talha dourada.;4
antonio sergio s escreveu uma avaliação a nov de 2014;Linda;Esta é a igreja-matriz da cidade de Serpa, localizada na Praça de Santa Maria. Foi construída sobre as ruínas de uma mesquita. Merece uma visita!;4
Elisa Maria M escreveu uma avaliação a dez de 2018;Foi bem reabilitada, vale a pena visitar!;Gostamos muito de visitar a Capela de Nossa Senhora do Rosário. Foi muito reabilitada. Tem obras de arte século XV e outros séculos. Vale a pena visitar.;6
rosariobaptista escreveu uma avaliação a nov de 2018;Muito bonita;Muito bem conservada,aberta para ser visitada. Tudo sempre muito cuidado. Lugar agradável para meditar;6
Nuno G escreveu uma avaliação a nov de 2019;Às portas da cidade;Quem entra em Beja pelo cemitério depara-se com esta bela ermida. Fácil visitar por fora mas não tendo a visita do seu interior.;7
Lesterbeach escreveu uma avaliação a fev de 2019;A primeira mesquita;Nós passamos por este prédio no ônibus enquanto íamos para o castelo. Aparentemente foi a primeira mesquita da região e um dos primeiros lugares de culto.;7
Nuno G escreveu uma avaliação a nov de 2019;Marco episcopal da cidade;Junto ao arco dos prazeres apresenta um magnífico altar, os frescos, pequena de dimensão mas grande na história que tem para contar.;8
Sir Aiwa escreveu uma avaliação a ago de 2019;Surpreendente;Mais uma vez se aplica: "Quem vê caras não vê corações". Está igreja é de uma beleza tal, que quem por Beja passar tem de a visitar obrigatoriamente. Efectivamente vista por fora não gera grandes expectativas, mas ao entrar é de facto difícil não se ficar de boca aberta. Deve-se…;8
davidrola1974 escreveu uma avaliação a jul de 2019;Frescos e azulejos magniíficos;Visita muito interessante não só pelos frescos pintados e azulejos sobre Jesus Cristo mas pela história da sua edificação;8
fremy escreveu uma avaliação a mai de 2019;Muito simples por fora e riquíssima por dentro;Quem passa por fora não dá nenhum valor a esta riquíssima igreja. A simplicidade do exterior engana as pessoas. Só quem entra pode dar valor a esta igreja.Os paineis da igeja de sfrancisco passaram para esta igreja. É barroca por dentro e por fora não parece. As colunas em…;8
Paulo P escreveu uma avaliação a abr de 2019;Uma entrada surpreendente na "Igreja de Ouro";A talha dourada e o tecto são surpreendentes. A incluir num roteiro de visita por Beja. Recomendo vivamente;8
João M escreveu uma avaliação a mar de 2019;Bonita;É uma igreja com uma fachada modesta mas o seu interior é de uma riqueza artistica. Toda revestida a talha dourada, com azulejos do séc. XVIII e lindas pinturas no tecto.;8
Maria C escreveu uma avaliação a set de 2017;Igreja do sec. XVII;O corpo da igreja encontra-se revestido por talha barroca e azulejos do século XVIII, muito bonitos.;8
ISABEL2014735 escreveu uma avaliação a jun de 2017;Linda;Igreja muito bonita. Altar de particular beleza Bem localizada, com fácil acesso. Simpatia do pessoal A visitar.;8
Joaquim Gonçalves escreveu uma avaliação a abr de 2017;Magnífico tecto;Excelente ponto turístico, com uma história magnífica, retratada em dislumbrantes gravuras e um tecto lindíssimo. Tudo explicado por um excelente profissional entendido na matéria. Passagem obrigatória.;8
N1197UVsaraf escreveu uma avaliação a mar de 2017;Vir a Beja e não visitar este edifício único da arquitectura e arte portuguesa é um crime;O melhor atendimento de Beja, sempre aberto, sempre disponível. Que tesouro aqui encontrei. Este local devia ser a estrela que guia o património de Beja, em todos os sentidos. Parabéns ao rapaz que acolhe, é um erudito, fal várias línguas é um encanto.;8
alentejana2016 escreveu uma avaliação a mar de 2016;Soberba;Fazendo parte do património histórico da cidade, esta igreja possui uma riqueza azulejar e dourada de inegualável valor.Atrevo-me a dizer que as peças de arte sacra de maior valor se encontram no seu interior.Por vezes são emprestadas para exposições para dentro e fora do…;8
ruips2016 escreveu uma avaliação a mar de 2016;Igreja barroca;Local muito interessante para observar pintura e azulejaria do século XVII, de dois pintores consagrados. Frescos do teto fora de série. Talha dourada relevante.;8
Belindammg escreveu uma avaliação a ago de 2015;Teto lindíssimo;Recomendado pela simpática senhora do castelo, teto lindissimo cheio de pinturas, pena não se poder tirar fotos, nem sem flash...;8
FilipaDaniela escreveu uma avaliação a mar de 2015;Igreja belíssima;A igreja é simplesmente linda e vale a pena a visita. Infelizmente, o Museu estava fechado, mas ficará para uma próxima.;8
Amável S escreveu uma avaliação a dez de 2014;Pinturas deslumbrantes;Igreja pequena mas com uma magia tremenda por dentro.quadros e frescos no teto de grande qualidade.tivemos o prazer de ouvir a história associada a cada pintura, do senhor que nos recebeu.;8
Claudiadepaula escreveu uma avaliação a nov de 2014;Lindo;Para quem está visitando a cidade de Beja, esta deslumbrante igreja nåo deve ficar de fora. O museu vai agradar os amantes da arte sacra. A entrada custa apenas 2 euros. Recomendo!;8
